Year,Month,State,Species,Metric Tons,Pounds,$
1992,Jan,Florida West Coast,"CRAB, BLUE",196.3,"432,823","240,772"
1993,Jan,Florida West Coast,"CRAB, BLUE",254.9,"562,003","329,806"
1994,Jan,Florida West Coast,"CRAB, BLUE",238,"524,735","393,552"
1995,Jan,Florida West Coast,"CRAB, BLUE",189.9,"418,567","315,342"
1996,Jan,Florida West Coast,"CRAB, BLUE",312.9,"689,818","525,930"
1997,Jan,Florida West Coast,"CRAB, BLUE",436.6,"962,492","638,720"
1998,Jan,Florida West Coast,"CRAB, BLUE",238,"524,593","432,703"
1999,Jan,Florida West Coast,"CRAB, BLUE",662.2,"1,459,968","875,712"
2000,Jan,Florida West Coast,"CRAB, BLUE",220.7,"486,540","366,547"
2001,Jan,Florida West Coast,"CRAB, BLUE",119.2,"262,698","244,846"
2002,Jan,Florida West Coast,"CRAB, BLUE",168.6,"371,644","355,743"
2003,Jan,Florida West Coast,"CRAB, BLUE",163.6,"360,569","336,423"
2004,Jan,Florida West Coast,"CRAB, BLUE",315.4,"695,384","587,908"
2005,Jan,Florida West Coast,"CRAB, BLUE",329.6,"726,716","618,022"
2006,Jan,Florida West Coast,"CRAB, BLUE",335.2,"739,008","572,840"
2007,Jan,Florida West Coast,"CRAB, BLUE",284,"626,012","485,321"
2008,Jan,Florida West Coast,"CRAB, BLUE",96.2,"212,094","211,311"
2009,Jan,Florida West Coast,"CRAB, BLUE",105.9,"233,467","248,816"
2010,Jan,Florida West Coast,"CRAB, BLUE",102.2,"225,228","243,083"
2011,Jan,Florida West Coast,"CRAB, BLUE",291.2,"642,069","735,410"
2012,Jan,Florida West Coast,"CRAB, BLUE",223.8,"493,450","506,078"
2013,Jan,Florida West Coast,"CRAB, BLUE",181.1,"399,217","482,695"
2014,Jan,Florida West Coast,"CRAB, BLUE",132.8,"292,811","440,209"
2015,Jan,Florida West Coast,"CRAB, BLUE",141.7,"312,456","553,113"
2016,Jan,Florida West Coast,"CRAB, BLUE",81.6,"179,859","310,527"
1990,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0,60,142
1992,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0,54,202
1993,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.5,"1,200","6,335"
1994,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,210,682
1995,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0,31,60
1996,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,210,673
1997,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,116,582
1998,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,216,894
1999,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.2,495,"2,826"
2000,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,762,"4,960"
2001,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0,93,565
2002,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.2,385,"1,200"
2003,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,612,"3,021"
2004,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.2,336,"2,327"
2005,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.8,"1,795","7,779"
2006,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,290,"1,411"
2007,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,251,"1,331"
2008,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,227,"1,553"
2009,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0,92,704
2010,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,300,"1,464"
2011,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,198,"1,597"
2012,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.2,347,"2,562"
2013,Jan,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.6,"1,420","8,236"
1990,Jan,Louisiana,"CRAB, BLUE",362.7,"799,656","500,857"
1991,Jan,Louisiana,"CRAB, BLUE",958.2,"2,112,388","939,764"
1992,Jan,Louisiana,"CRAB, BLUE",905.5,"1,996,283","1,175,184"
1993,Jan,Louisiana,"CRAB, BLUE","1,118.30","2,465,410","1,776,097"
1994,Jan,Louisiana,"CRAB, BLUE",362.6,"799,466","584,584"
1995,Jan,Louisiana,"CRAB, BLUE",905.7,"1,996,673","1,728,300"
1996,Jan,Louisiana,"CRAB, BLUE",939.1,"2,070,310","1,583,354"
1997,Jan,Louisiana,"CRAB, BLUE",575.3,"1,268,218","1,007,191"
1998,Jan,Louisiana,"CRAB, BLUE","1,502.40","3,312,136","2,576,689"
1999,Jan,Louisiana,"CRAB, BLUE","1,436.10","3,165,988","2,256,418"
2000,Jan,Louisiana,"CRAB, BLUE","1,151.50","2,538,631","1,866,742"
2001,Jan,Louisiana,"CRAB, BLUE",528.1,"1,164,284","1,120,495"
2002,Jan,Louisiana,"CRAB, BLUE",920.8,"2,029,982","2,016,424"
2003,Jan,Louisiana,"CRAB, BLUE","1,009.50","2,225,503","1,487,505"
2004,Jan,Louisiana,"CRAB, BLUE",918.2,"2,024,359","1,611,578"
2005,Jan,Louisiana,"CRAB, BLUE",965.9,"2,129,405","1,841,995"
2006,Jan,Louisiana,"CRAB, BLUE","1,279.90","2,821,774","1,661,642"
2007,Jan,Louisiana,"CRAB, BLUE","1,114.00","2,455,909","1,562,527"
2008,Jan,Louisiana,"CRAB, BLUE",788.7,"1,738,815","1,408,762"
2009,Jan,Louisiana,"CRAB, BLUE","1,589.40","3,504,084","2,292,861"
2010,Jan,Louisiana,"CRAB, BLUE",873.8,"1,926,325","1,827,172"
2011,Jan,Louisiana,"CRAB, BLUE",873.1,"1,924,843","1,717,008"
2012,Jan,Louisiana,"CRAB, BLUE","1,013.10","2,233,381","2,330,973"
2013,Jan,Louisiana,"CRAB, BLUE","1,180.60","2,602,762","2,863,203"
2014,Jan,Louisiana,"CRAB, BLUE",634.9,"1,399,758","1,967,038"
2015,Jan,Louisiana,"CRAB, BLUE",798.1,"1,759,407","3,275,838"
2016,Jan,Louisiana,"CRAB, BLUE",586.4,"1,292,738","2,079,334"
2001,Jan,Louisiana,"CRAB, BLUE, PEELER",0.1,215,579
2002,Jan,Louisiana,"CRAB, BLUE, PEELER",0,3,6
2014,Jan,Louisiana,"CRAB, BLUE, PEELER",0.2,445,"1,190"
2001,Jan,Louisiana,"CRAB, BLUE, SOFT",0.6,"1,352","6,946"
2002,Jan,Louisiana,"CRAB, BLUE, SOFT",0.4,890,"5,508"
2003,Jan,Louisiana,"CRAB, BLUE, SOFT",0.1,236,"1,141"
2004,Jan,Louisiana,"CRAB, BLUE, SOFT",0.3,597,"3,586"
1991,Jan,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.4,817,"2,329"
1992,Jan,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.2,537,"1,853"
1994,Jan,Louisiana,"CRAB, BLUE, SOFT AND PEELER",3.9,"8,492","39,939"
1995,Jan,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.1,139,639
1996,Jan,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.1,143,529
1997,Jan,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.1,184,"1,645"
1998,Jan,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.3,731,"1,035"
1990,Jan,Mississippi,"CRAB, BLUE",4.2,"9,199","4,723"
1991,Jan,Mississippi,"CRAB, BLUE",5.7,"12,644","5,557"
1992,Jan,Mississippi,"CRAB, BLUE",1.9,"4,271","2,234"
1993,Jan,Mississippi,"CRAB, BLUE",6.3,"13,859","9,284"
1994,Jan,Mississippi,"CRAB, BLUE",0.6,"1,239",892
1995,Jan,Mississippi,"CRAB, BLUE",5.8,"12,862","10,718"
1996,Jan,Mississippi,"CRAB, BLUE",20.6,"45,335","33,158"
1997,Jan,Mississippi,"CRAB, BLUE",11.3,"24,841","18,376"
1998,Jan,Mississippi,"CRAB, BLUE",14.6,"32,189","24,569"
1999,Jan,Mississippi,"CRAB, BLUE",31.9,"70,389","52,431"
2000,Jan,Mississippi,"CRAB, BLUE",15.8,"34,903","28,454"
2001,Jan,Mississippi,"CRAB, BLUE",5.4,"11,949","11,307"
2002,Jan,Mississippi,"CRAB, BLUE",12.3,"27,028","27,168"
2003,Jan,Mississippi,"CRAB, BLUE",21.1,"46,598","29,874"
2004,Jan,Mississippi,"CRAB, BLUE",31.8,"70,138","68,016"
2005,Jan,Mississippi,"CRAB, BLUE",46.6,"102,727","91,947"
2006,Jan,Mississippi,"CRAB, BLUE",50.5,"111,320","115,501"
2007,Jan,Mississippi,"CRAB, BLUE",15.3,"33,748","22,406"
2008,Jan,Mississippi,"CRAB, BLUE",23.5,"51,905","55,988"
2009,Jan,Mississippi,"CRAB, BLUE",16.1,"35,392","33,770"
2010,Jan,Mississippi,"CRAB, BLUE",11.1,"24,407","23,359"
2011,Jan,Mississippi,"CRAB, BLUE",14.2,"31,308","30,269"
2012,Jan,Mississippi,"CRAB, BLUE",15.3,"33,709","33,751"
2013,Jan,Mississippi,"CRAB, BLUE",24.6,"54,318","55,295"
2014,Jan,Mississippi,"CRAB, BLUE",12.1,"26,593","37,161"
2015,Jan,Mississippi,"CRAB, BLUE",33.9,"74,629","141,563"
2016,Jan,Mississippi,"CRAB, BLUE",19,"41,790","65,984"
2002,Jan,Mississippi,"CRAB, BLUE, SOFT AND PEELER",0,56,224
1990,Jan,Texas,"CRAB, BLUE",70.1,"154,436","79,638"
1991,Jan,Texas,"CRAB, BLUE",51.1,"112,712","48,801"
1992,Jan,Texas,"CRAB, BLUE",51.5,"113,597","50,675"
1993,Jan,Texas,"CRAB, BLUE",102.8,"226,657","128,011"
1994,Jan,Texas,"CRAB, BLUE",68.8,"151,707","96,972"
1995,Jan,Texas,"CRAB, BLUE",79.7,"175,672","155,852"
1996,Jan,Texas,"CRAB, BLUE",71.5,"157,525","114,097"
1997,Jan,Texas,"CRAB, BLUE",30.6,"67,414","55,328"
1998,Jan,Texas,"CRAB, BLUE",98.4,"217,037","183,465"
1999,Jan,Texas,"CRAB, BLUE",178.5,"393,545","295,135"
2000,Jan,Texas,"CRAB, BLUE",124.8,"275,135","202,395"
2001,Jan,Texas,"CRAB, BLUE",23.3,"51,337","42,930"
2002,Jan,Texas,"CRAB, BLUE",144,"317,449","270,632"
2003,Jan,Texas,"CRAB, BLUE",145.3,"320,408","220,677"
2004,Jan,Texas,"CRAB, BLUE",87.7,"193,260","152,128"
2005,Jan,Texas,"CRAB, BLUE",61.8,"136,271","110,086"
2006,Jan,Texas,"CRAB, BLUE",84.4,"186,097","160,007"
2007,Jan,Texas,"CRAB, BLUE",29.9,"65,976","49,777"
2008,Jan,Texas,"CRAB, BLUE",112,"246,807","180,053"
2009,Jan,Texas,"CRAB, BLUE",89.8,"197,928","151,883"
2010,Jan,Texas,"CRAB, BLUE",21.3,"47,008","41,188"
2011,Jan,Texas,"CRAB, BLUE",78,"172,054","153,946"
2012,Jan,Texas,"CRAB, BLUE",22.6,"49,907","50,770"
2013,Jan,Texas,"CRAB, BLUE",29.4,"64,806","66,723"
2014,Jan,Texas,"CRAB, BLUE",19,"41,859","53,308"
2015,Jan,Texas,"CRAB, BLUE",15.8,"34,846","49,843"
2016,Jan,Texas,"CRAB, BLUE",50.4,"111,094","137,393"
1990,Feb,Alabama,"CRAB, BLUE",33.6,"74,089","45,487"
1991,Feb,Alabama,"CRAB, BLUE",89.7,"197,828","99,147"
1992,Feb,Alabama,"CRAB, BLUE",36.6,"80,674","52,072"
1993,Feb,Alabama,"CRAB, BLUE",20.1,"44,211","32,582"
1994,Feb,Alabama,"CRAB, BLUE",61.3,"135,035","116,275"
1995,Feb,Alabama,"CRAB, BLUE",26.2,"57,817","54,989"
1996,Feb,Alabama,"CRAB, BLUE",22.7,"50,099","42,102"
1997,Feb,Alabama,"CRAB, BLUE",37.4,"82,416","67,701"
1998,Feb,Alabama,"CRAB, BLUE",30.2,"66,594","55,842"
1999,Feb,Alabama,"CRAB, BLUE",52.3,"115,200","84,623"
2000,Feb,Alabama,"CRAB, BLUE",84.8,"186,860","154,228"
2001,Feb,Alabama,"CRAB, BLUE",56.9,"125,514","104,588"
2002,Feb,Alabama,"CRAB, BLUE",19.6,"43,105","39,029"
2003,Feb,Alabama,"CRAB, BLUE",44.7,"98,541","71,837"
2004,Feb,Alabama,"CRAB, BLUE",31.5,"69,367","64,182"
2005,Feb,Alabama,"CRAB, BLUE",22.6,"49,826","43,268"
2006,Feb,Alabama,"CRAB, BLUE",69.5,"153,300","94,667"
2007,Feb,Alabama,"CRAB, BLUE",55.3,"121,865","86,223"
2008,Feb,Alabama,"CRAB, BLUE",38.5,"84,769","79,421"
2009,Feb,Alabama,"CRAB, BLUE",41,"90,432","74,447"
2010,Feb,Alabama,"CRAB, BLUE",25.7,"56,577","55,504"
2011,Feb,Alabama,"CRAB, BLUE",38.5,"84,914","80,363"
2012,Feb,Alabama,"CRAB, BLUE",33.4,"73,671","78,978"
2013,Feb,Alabama,"CRAB, BLUE",20.9,"46,181","54,548"
2014,Feb,Alabama,"CRAB, BLUE",19.4,"42,663","55,752"
2015,Feb,Alabama,"CRAB, BLUE",14.1,"31,120","45,048"
2016,Feb,Alabama,"CRAB, BLUE",14.7,"32,495","47,144"
1990,Feb,Florida West Coast,"CRAB, BLUE",136.4,"300,711","147,494"
1991,Feb,Florida West Coast,"CRAB, BLUE",87.3,"192,406","106,729"
1992,Feb,Florida West Coast,"CRAB, BLUE",225.6,"497,340","288,019"
1993,Feb,Florida West Coast,"CRAB, BLUE",193.9,"427,491","287,591"
1994,Feb,Florida West Coast,"CRAB, BLUE",283.7,"625,423","472,676"
1995,Feb,Florida West Coast,"CRAB, BLUE",146.4,"322,748","285,464"
1996,Feb,Florida West Coast,"CRAB, BLUE",267,"588,694","471,973"
1997,Feb,Florida West Coast,"CRAB, BLUE",345.1,"760,751","572,705"
1998,Feb,Florida West Coast,"CRAB, BLUE",163.4,"360,285","308,248"
1999,Feb,Florida West Coast,"CRAB, BLUE",653.2,"1,440,097","798,336"
2000,Feb,Florida West Coast,"CRAB, BLUE",263,"579,810","458,477"
2001,Feb,Florida West Coast,"CRAB, BLUE",147.7,"325,718","299,751"
2002,Feb,Florida West Coast,"CRAB, BLUE",174.8,"385,410","376,135"
2003,Feb,Florida West Coast,"CRAB, BLUE",164.4,"362,414","360,432"
2004,Feb,Florida West Coast,"CRAB, BLUE",281.7,"620,990","567,364"
2005,Feb,Florida West Coast,"CRAB, BLUE",268.3,"591,478","531,694"
2006,Feb,Florida West Coast,"CRAB, BLUE",303.3,"668,570","542,062"
2007,Feb,Florida West Coast,"CRAB, BLUE",252.3,"556,297","465,545"
2008,Feb,Florida West Coast,"CRAB, BLUE",123.3,"271,799","284,640"
2009,Feb,Florida West Coast,"CRAB, BLUE",107.4,"236,873","267,063"
2010,Feb,Florida West Coast,"CRAB, BLUE",134.4,"296,338","322,433"
2011,Feb,Florida West Coast,"CRAB, BLUE",398.2,"877,793","960,371"
2012,Feb,Florida West Coast,"CRAB, BLUE",194.9,"429,747","455,685"
2013,Feb,Florida West Coast,"CRAB, BLUE",158.3,"348,915","449,371"
2014,Feb,Florida West Coast,"CRAB, BLUE",152.3,"335,856","546,352"
2015,Feb,Florida West Coast,"CRAB, BLUE",131.2,"289,190","552,929"
2016,Feb,Florida West Coast,"CRAB, BLUE",95.9,"211,454","418,577"
1990,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.4,918,"2,192"
1991,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,273,835
1992,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,619,"2,888"
1993,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,739,"2,900"
1994,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.2,531,"1,341"
1995,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.2,523,"1,786"
1996,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,665,"3,050"
1997,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.4,857,"4,955"
1998,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,599,"4,080"
1999,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",1.6,"3,557","23,979"
2000,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",2.6,"5,772","36,470"
2001,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.5,"1,193","6,898"
2002,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",2.4,"5,271","45,297"
2003,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,322,"1,994"
2004,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,325,"1,688"
2005,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,743,"3,065"
2006,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,579,"2,969"
2007,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,146,"1,338"
2008,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.5,"1,040","5,396"
2009,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.1,320,"1,513"
2010,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,589,"2,911"
2011,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,608,"5,785"
2012,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",0.3,748,"7,687"
2013,Feb,Florida West Coast,"CRAB, BLUE, SOFT AND PEELER",1.3,"2,857","22,317"
1990,Feb,Louisiana,"CRAB, BLUE",661.2,"1,457,685","876,418"
1991,Feb,Louisiana,"CRAB, BLUE","1,236.30","2,725,519","1,310,228"
1992,Feb,Louisiana,"CRAB, BLUE","1,179.50","2,600,273","1,629,416"
1993,Feb,Louisiana,"CRAB, BLUE",612.7,"1,350,704","1,033,804"
1994,Feb,Louisiana,"CRAB, BLUE",424.2,"935,282","718,071"
1995,Feb,Louisiana,"CRAB, BLUE",943.7,"2,080,396","1,857,265"
1996,Feb,Louisiana,"CRAB, BLUE",872.3,"1,923,055","1,444,790"
1997,Feb,Louisiana,"CRAB, BLUE",468.6,"1,033,124","863,872"
1998,Feb,Louisiana,"CRAB, BLUE",769.6,"1,696,717","1,475,321"
1999,Feb,Louisiana,"CRAB, BLUE",836.3,"1,843,645","1,264,721"
2000,Feb,Louisiana,"CRAB, BLUE",841.4,"1,854,965","1,535,510"
2001,Feb,Louisiana,"CRAB, BLUE",918.8,"2,025,527","2,041,830"
2002,Feb,Louisiana,"CRAB, BLUE",386.2,"851,364","816,445"
2003,Feb,Louisiana,"CRAB, BLUE","1,119.70","2,468,567","2,066,679"
2004,Feb,Louisiana,"CRAB, BLUE",585.1,"1,289,969","1,298,360"
2005,Feb,Louisiana,"CRAB, BLUE",540,"1,190,471","1,203,241"
2006,Feb,Louisiana,"CRAB, BLUE","1,102.10","2,429,739","1,693,684"
2007,Feb,Louisiana,"CRAB, BLUE","1,143.60","2,521,124","2,138,078"
2008,Feb,Louisiana,"CRAB, BLUE",847.7,"1,868,753","1,796,667"
2009,Feb,Louisiana,"CRAB, BLUE","1,158.70","2,554,562","2,092,459"
2010,Feb,Louisiana,"CRAB, BLUE",600.6,"1,324,042","1,407,543"
2011,Feb,Louisiana,"CRAB, BLUE",830.2,"1,830,268","1,878,605"
2012,Feb,Louisiana,"CRAB, BLUE",573.8,"1,265,075","1,425,147"
2013,Feb,Louisiana,"CRAB, BLUE",613.2,"1,351,751","1,645,423"
2014,Feb,Louisiana,"CRAB, BLUE",740,"1,631,346","2,902,387"
2015,Feb,Louisiana,"CRAB, BLUE",553.4,"1,220,006","2,505,555"
2016,Feb,Louisiana,"CRAB, BLUE",477.8,"1,053,404","2,434,270"
2000,Feb,Louisiana,"CRAB, BLUE, PEELER",1.3,"2,946","6,026"
2001,Feb,Louisiana,"CRAB, BLUE, PEELER",0.3,758,"1,505"
2002,Feb,Louisiana,"CRAB, BLUE, PEELER",0,108,228
2004,Feb,Louisiana,"CRAB, BLUE, PEELER",0,85,345
2012,Feb,Louisiana,"CRAB, BLUE, PEELER",0.1,233,594
2014,Feb,Louisiana,"CRAB, BLUE, PEELER",0,64,239
2016,Feb,Louisiana,"CRAB, BLUE, PEELER",0.3,738,"2,125"
2000,Feb,Louisiana,"CRAB, BLUE, SOFT",0,5,18
2001,Feb,Louisiana,"CRAB, BLUE, SOFT",0.1,278,"1,583"
2002,Feb,Louisiana,"CRAB, BLUE, SOFT",0.1,233,"1,170"
2003,Feb,Louisiana,"CRAB, BLUE, SOFT",0.1,226,859
2004,Feb,Louisiana,"CRAB, BLUE, SOFT",0.6,"1,328","8,592"
2012,Feb,Louisiana,"CRAB, BLUE, SOFT",0.1,265,904
1991,Feb,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.3,653,908
1992,Feb,Louisiana,"CRAB, BLUE, SOFT AND PEELER",22.8,"50,207","40,829"
1993,Feb,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.3,572,"2,116"
1995,Feb,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0,69,407
1996,Feb,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.5,"1,018","5,298"
1997,Feb,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0.2,486,"2,838"
1998,Feb,Louisiana,"CRAB, BLUE, SOFT AND PEELER",0,66,414
1990,Feb,Mississippi,"CRAB, BLUE",5,"11,068","5,718"
1991,Feb,Mississippi,"CRAB, BLUE",4.7,"10,360","5,146"
1992,Feb,Mississippi,"CRAB, BLUE",20.2,"44,625","23,459"
1993,Feb,Mississippi,"CRAB, BLUE",2.3,"5,058","3,398"
1994,Feb,Mississippi,"CRAB, BLUE",1.5,"3,328","2,618"
1995,Feb,Mississippi,"CRAB, BLUE",4.9,"10,886","9,765"
1996,Feb,Mississippi,"CRAB, BLUE",19.5,"42,900","32,476"
1997,Feb,Mississippi,"CRAB, BLUE",10.1,"22,265","18,317"
1998,Feb,Mississippi,"CRAB, BLUE",10.6,"23,471","16,748"
1999,Feb,Mississippi,"CRAB, BLUE",27.2,"59,888","42,742"
2000,Feb,Mississippi,"CRAB, BLUE",9.2,"20,308","19,401"
2001,Feb,Mississippi,"CRAB, BLUE",10.4,"22,849","23,182"
2002,Feb,Mississippi,"CRAB, BLUE",7.4,"16,305","16,513"
2003,Feb,Mississippi,"CRAB, BLUE",34,"75,030","49,622"
2004,Feb,Mississippi,"CRAB, BLUE",46.4,"102,305","102,134"
2005,Feb,Mississippi,"CRAB, BLUE",30.4,"66,938","60,507"
2006,Feb,Mississippi,"CRAB, BLUE",42.7,"94,042","96,511"
2007,Feb,Mississippi,"CRAB, BLUE",14.3,"31,522","36,467"
2008,Feb,Mississippi,"CRAB, BLUE",19.8,"43,634","50,006"
2009,Feb,Mississippi,"CRAB, BLUE",31.5,"69,520","90,326"
2010,Feb,Mississippi,"CRAB, BLUE",15.8,"34,895","39,393"
2011,Feb,Mississippi,"CRAB, BLUE",8,"17,657","16,943"
2012,Feb,Mississippi,"CRAB, BLUE",37.6,"82,936","86,683"
2013,Feb,Mississippi,"CRAB, BLUE",11.3,"24,859","27,997"
2014,Feb,Mississippi,"CRAB, BLUE",33.7,"74,366","131,143"
2015,Feb,Mississippi,"CRAB, BLUE",15.9,"35,026","74,858"
2016,Feb,Mississippi,"CRAB, BLUE",12.8,"28,182","56,502"
1990,Feb,Texas,"CRAB, BLUE",81.9,"180,591","104,281"
1991,Feb,Texas,"CRAB, BLUE",115,"253,441","120,376"
1992,Feb,Texas,"CRAB, BLUE",68.4,"150,734","72,247"
1993,Feb,Texas,"CRAB, BLUE",87.9,"193,701","102,089"
1994,Feb,Texas,"CRAB, BLUE",49,"108,036","75,494"
1995,Feb,Texas,"CRAB, BLUE",65.4,"144,241","127,524"
1996,Feb,Texas,"CRAB, BLUE",78.8,"173,659","136,970"
1997,Feb,Texas,"CRAB, BLUE",48,"105,731","86,236"
1998,Feb,Texas,"CRAB, BLUE",63.4,"139,764","117,399"
1999,Feb,Texas,"CRAB, BLUE",100.4,"221,356","163,238"
2000,Feb,Texas,"CRAB, BLUE",92.3,"203,426","147,331"
2001,Feb,Texas,"CRAB, BLUE",47.4,"104,557","85,567"
2002,Feb,Texas,"CRAB, BLUE",25,"55,023","49,666"
2003,Feb,Texas,"CRAB, BLUE",51.3,"113,123","89,166"
2004,Feb,Texas,"CRAB, BLUE",41.4,"91,209","74,942"
2005,Feb,Texas,"CRAB, BLUE",14,"30,814","28,115"
2006,Feb,Texas,"CRAB, BLUE",33.5,"73,953","66,918"
2007,Feb,Texas,"CRAB, BLUE",6.4,"14,079","12,125"
2008,Feb,Texas,"CRAB, BLUE",26.9,"59,323","50,681"
2009,Feb,Texas,"CRAB, BLUE",24.4,"53,710","50,238"
2010,Feb,Texas,"CRAB, BLUE",7.9,"17,468","16,264"
2011,Feb,Texas,"CRAB, BLUE",18.5,"40,810","39,408"
2012,Feb,Texas,"CRAB, BLUE",7.6,"16,741","18,392"
