Year,Month,State,Species,Metric Tons,Pounds,$
2006,Mar,Florida West Coast,SPADEFISHES,0.2,427,194
2007,Mar,Florida West Coast,SPADEFISHES,0.4,794,290
2008,Mar,Florida West Coast,SPADEFISHES,0.2,351,159
2009,Mar,Florida West Coast,SPADEFISHES,0.3,573,245
2010,Mar,Florida West Coast,SPADEFISHES,0.1,217,90
2011,Mar,Florida West Coast,SPADEFISHES,0.3,681,279
2012,Mar,Florida West Coast,SPADEFISHES,0.1,167,71
2013,Mar,Florida West Coast,SPADEFISHES,0.1,215,81
2014,Mar,Florida West Coast,SPADEFISHES,0.1,235,191
2015,Mar,Florida West Coast,SPADEFISHES,0.1,248,138
2016,Mar,Florida West Coast,SPADEFISHES,0.2,532,401
2000,Mar,Louisiana,SPADEFISHES,0.7,"1,564",620
2002,Mar,Louisiana,SPADEFISHES,0.2,380,111
2007,Apr,Alabama,SPADEFISHES,0,16,8
2012,Apr,Alabama,SPADEFISHES,0.3,553,277
2013,Apr,Alabama,SPADEFISHES,0.3,762,455
1992,Apr,Florida West Coast,SPADEFISHES,0.3,580,116
1993,Apr,Florida West Coast,SPADEFISHES,0.9,"2,035",467
1994,Apr,Florida West Coast,SPADEFISHES,1.4,"3,127",774
1995,Apr,Florida West Coast,SPADEFISHES,1.3,"2,976",919
1996,Apr,Florida West Coast,SPADEFISHES,1,"2,177","1,062"
1997,Apr,Florida West Coast,SPADEFISHES,0.7,"1,439",638
1998,Apr,Florida West Coast,SPADEFISHES,0.6,"1,367",501
1999,Apr,Florida West Coast,SPADEFISHES,0.2,536,224
2000,Apr,Florida West Coast,SPADEFISHES,0.4,881,402
2001,Apr,Florida West Coast,SPADEFISHES,0.5,"1,032",404
2002,Apr,Florida West Coast,SPADEFISHES,0.1,326,105
2003,Apr,Florida West Coast,SPADEFISHES,0.1,273,81
2004,Apr,Florida West Coast,SPADEFISHES,0.2,504,217
2005,Apr,Florida West Coast,SPADEFISHES,0.1,296,141
2006,Apr,Florida West Coast,SPADEFISHES,1.8,"4,056","1,969"
2007,Apr,Florida West Coast,SPADEFISHES,0.3,734,358
2008,Apr,Florida West Coast,SPADEFISHES,1.5,"3,326","1,370"
2009,Apr,Florida West Coast,SPADEFISHES,0.4,848,383
2010,Apr,Florida West Coast,SPADEFISHES,0.4,828,597
2011,Apr,Florida West Coast,SPADEFISHES,0.1,168,65
2012,Apr,Florida West Coast,SPADEFISHES,0.1,176,85
2013,Apr,Florida West Coast,SPADEFISHES,0.2,364,161
2014,Apr,Florida West Coast,SPADEFISHES,0.2,333,164
2015,Apr,Florida West Coast,SPADEFISHES,0.1,271,261
2016,Apr,Florida West Coast,SPADEFISHES,0.5,"1,053","1,111"
1994,Apr,Louisiana,SPADEFISHES,0.4,954,423
2000,Apr,Louisiana,SPADEFISHES,0.1,141,42
2002,Apr,Louisiana,SPADEFISHES,0.6,"1,355",561
2008,May,Alabama,SPADEFISHES,0.1,263,104
2010,May,Alabama,SPADEFISHES,1.6,"3,449","1,774"
1992,May,Florida West Coast,SPADEFISHES,0.7,"1,479",291
1993,May,Florida West Coast,SPADEFISHES,2,"4,363","1,190"
1994,May,Florida West Coast,SPADEFISHES,1.9,"4,161","1,031"
1995,May,Florida West Coast,SPADEFISHES,2.1,"4,671","1,174"
1996,May,Florida West Coast,SPADEFISHES,0.7,"1,504",657
1997,May,Florida West Coast,SPADEFISHES,0.8,"1,704",694
1998,May,Florida West Coast,SPADEFISHES,0.4,924,360
1999,May,Florida West Coast,SPADEFISHES,0.2,520,218
2000,May,Florida West Coast,SPADEFISHES,0.2,397,176
2001,May,Florida West Coast,SPADEFISHES,0.2,385,169
2002,May,Florida West Coast,SPADEFISHES,0.2,516,412
2003,May,Florida West Coast,SPADEFISHES,0.2,485,190
2004,May,Florida West Coast,SPADEFISHES,0.6,"1,427",852
2005,May,Florida West Coast,SPADEFISHES,7.8,"17,089","6,864"
2006,May,Florida West Coast,SPADEFISHES,2.4,"5,183","2,549"
2007,May,Florida West Coast,SPADEFISHES,2.5,"5,404","2,704"
2008,May,Florida West Coast,SPADEFISHES,1.3,"2,877","1,254"
2009,May,Florida West Coast,SPADEFISHES,0.5,"1,082",558
2010,May,Florida West Coast,SPADEFISHES,2.4,"5,263","2,229"
2011,May,Florida West Coast,SPADEFISHES,0.1,252,121
2012,May,Florida West Coast,SPADEFISHES,0.1,231,119
2013,May,Florida West Coast,SPADEFISHES,0.6,"1,220",698
2014,May,Florida West Coast,SPADEFISHES,0.9,"1,926","3,412"
2015,May,Florida West Coast,SPADEFISHES,0.1,191,387
2016,May,Florida West Coast,SPADEFISHES,0.2,409,461
2002,May,Louisiana,SPADEFISHES,1.5,"3,335","1,333"
2004,May,Louisiana,SPADEFISHES,1.1,"2,323",842
2005,May,Louisiana,SPADEFISHES,5.6,"12,389","5,381"
2001,Jun,Alabama,SPADEFISHES,5.1,"11,246","4,565"
2008,Jun,Alabama,SPADEFISHES,0,101,42
2009,Jun,Alabama,SPADEFISHES,3.3,"7,210","2,193"
1992,Jun,Florida West Coast,SPADEFISHES,1,"2,180",599
1993,Jun,Florida West Coast,SPADEFISHES,1.9,"4,153",899
1994,Jun,Florida West Coast,SPADEFISHES,1.9,"4,098","1,005"
1995,Jun,Florida West Coast,SPADEFISHES,1.8,"3,912","1,212"
1996,Jun,Florida West Coast,SPADEFISHES,0.4,828,325
1997,Jun,Florida West Coast,SPADEFISHES,0.4,928,380
1998,Jun,Florida West Coast,SPADEFISHES,0.5,"1,173",476
1999,Jun,Florida West Coast,SPADEFISHES,0.3,734,296
2000,Jun,Florida West Coast,SPADEFISHES,0.2,512,237
2001,Jun,Florida West Coast,SPADEFISHES,0.2,496,198
2002,Jun,Florida West Coast,SPADEFISHES,0.6,"1,338","1,030"
2003,Jun,Florida West Coast,SPADEFISHES,0.1,296,94
2004,Jun,Florida West Coast,SPADEFISHES,0.4,787,359
2005,Jun,Florida West Coast,SPADEFISHES,3.9,"8,496","3,161"
2006,Jun,Florida West Coast,SPADEFISHES,0.4,776,565
2007,Jun,Florida West Coast,SPADEFISHES,0.8,"1,807",863
2008,Jun,Florida West Coast,SPADEFISHES,0.3,718,290
2009,Jun,Florida West Coast,SPADEFISHES,1.8,"3,972","1,481"
2010,Jun,Florida West Coast,SPADEFISHES,0.2,496,182
2011,Jun,Florida West Coast,SPADEFISHES,0.1,129,72
2012,Jun,Florida West Coast,SPADEFISHES,0.1,151,73
2013,Jun,Florida West Coast,SPADEFISHES,0.5,996,392
2014,Jun,Florida West Coast,SPADEFISHES,0.1,197,127
2015,Jun,Florida West Coast,SPADEFISHES,0.1,243,920
2016,Jun,Florida West Coast,SPADEFISHES,0.2,477,764
2002,Jun,Louisiana,SPADEFISHES,0.4,803,305
2003,Jun,Louisiana,SPADEFISHES,0.7,"1,477",590
2002,Jun,Mississippi,SPADEFISHES,0,37,11
2007,Jul,Alabama,SPADEFISHES,2.3,"5,053","2,216"
2009,Jul,Alabama,SPADEFISHES,3.3,"7,213","2,888"
2011,Jul,Alabama,SPADEFISHES,0.1,263,131
2013,Jul,Alabama,SPADEFISHES,1.3,"2,924","1,737"
2014,Jul,Alabama,SPADEFISHES,0.7,"1,646","1,271"
1991,Jul,Florida West Coast,SPADEFISHES,0,34,4
1992,Jul,Florida West Coast,SPADEFISHES,0.9,"2,085",722
1993,Jul,Florida West Coast,SPADEFISHES,1.6,"3,582",781
1994,Jul,Florida West Coast,SPADEFISHES,1,"2,222",490
1995,Jul,Florida West Coast,SPADEFISHES,0.1,253,85
1996,Jul,Florida West Coast,SPADEFISHES,0.2,511,271
1997,Jul,Florida West Coast,SPADEFISHES,0.3,580,243
1998,Jul,Florida West Coast,SPADEFISHES,0.2,478,218
1999,Jul,Florida West Coast,SPADEFISHES,0.2,513,206
2000,Jul,Florida West Coast,SPADEFISHES,0.2,457,215
2001,Jul,Florida West Coast,SPADEFISHES,0.2,362,164
2002,Jul,Florida West Coast,SPADEFISHES,0.1,200,59
2003,Jul,Florida West Coast,SPADEFISHES,0.1,321,95
2004,Jul,Florida West Coast,SPADEFISHES,0.1,226,85
2005,Jul,Florida West Coast,SPADEFISHES,0.1,189,60
2006,Jul,Florida West Coast,SPADEFISHES,0.5,"1,054",510
2007,Jul,Florida West Coast,SPADEFISHES,0.5,"1,022",432
2008,Jul,Florida West Coast,SPADEFISHES,6.4,"14,045","6,369"
2009,Jul,Florida West Coast,SPADEFISHES,0.2,387,461
2010,Jul,Florida West Coast,SPADEFISHES,0.1,156,44
2011,Jul,Florida West Coast,SPADEFISHES,0.4,917,354
2012,Jul,Florida West Coast,SPADEFISHES,0,37,16
2013,Jul,Florida West Coast,SPADEFISHES,0.1,301,134
2014,Jul,Florida West Coast,SPADEFISHES,0.1,310,"3,301"
2015,Jul,Florida West Coast,SPADEFISHES,0,85,67
2016,Jul,Florida West Coast,SPADEFISHES,0.1,184,80
2002,Jul,Louisiana,SPADEFISHES,1.3,"2,837","1,131"
2003,Jul,Louisiana,SPADEFISHES,0.2,354,142
2002,Jul,Mississippi,SPADEFISHES,0.1,190,57
2001,Aug,Alabama,SPADEFISHES,0,62,23
2007,Aug,Alabama,SPADEFISHES,1.6,"3,518","1,592"
2008,Aug,Alabama,SPADEFISHES,0.4,796,314
2009,Aug,Alabama,SPADEFISHES,0.1,158,42
2011,Aug,Alabama,SPADEFISHES,0.1,137,59
2013,Aug,Alabama,SPADEFISHES,0.3,686,422
2014,Aug,Alabama,SPADEFISHES,0.4,937,748
1991,Aug,Florida West Coast,SPADEFISHES,0.4,812,119
1992,Aug,Florida West Coast,SPADEFISHES,0.4,855,171
1993,Aug,Florida West Coast,SPADEFISHES,1.6,"3,607",869
1994,Aug,Florida West Coast,SPADEFISHES,1.1,"2,458",546
1995,Aug,Florida West Coast,SPADEFISHES,0.3,757,249
1996,Aug,Florida West Coast,SPADEFISHES,0.3,616,227
1997,Aug,Florida West Coast,SPADEFISHES,0.2,528,213
1998,Aug,Florida West Coast,SPADEFISHES,0.2,392,179
1999,Aug,Florida West Coast,SPADEFISHES,0.2,547,219
2000,Aug,Florida West Coast,SPADEFISHES,0.3,564,225
2001,Aug,Florida West Coast,SPADEFISHES,0.2,510,234
2002,Aug,Florida West Coast,SPADEFISHES,0.2,339,161
2003,Aug,Florida West Coast,SPADEFISHES,0.1,155,52
2004,Aug,Florida West Coast,SPADEFISHES,0.2,350,131
2005,Aug,Florida West Coast,SPADEFISHES,0.2,380,170
2006,Aug,Florida West Coast,SPADEFISHES,0.3,563,193
2007,Aug,Florida West Coast,SPADEFISHES,3.4,"7,394","2,990"
2008,Aug,Florida West Coast,SPADEFISHES,7.5,"16,612","6,723"
2009,Aug,Florida West Coast,SPADEFISHES,0.1,263,139
2010,Aug,Florida West Coast,SPADEFISHES,0.1,174,52
2011,Aug,Florida West Coast,SPADEFISHES,0.1,169,68
2012,Aug,Florida West Coast,SPADEFISHES,0,87,41
2013,Aug,Florida West Coast,SPADEFISHES,0.4,966,561
2014,Aug,Florida West Coast,SPADEFISHES,0,76,44
2015,Aug,Florida West Coast,SPADEFISHES,0.1,159,"1,375"
2016,Aug,Florida West Coast,SPADEFISHES,0.1,148,112
1992,Aug,Louisiana,SPADEFISHES,0.4,792,206
1994,Aug,Louisiana,SPADEFISHES,0.3,722,328
2002,Aug,Louisiana,SPADEFISHES,1.2,"2,684","1,075"
2002,Aug,Mississippi,SPADEFISHES,0,25,11
2001,Sep,Alabama,SPADEFISHES,0.1,306,121
2007,Sep,Alabama,SPADEFISHES,0.4,772,310
2008,Sep,Alabama,SPADEFISHES,0.1,234,94
2009,Sep,Alabama,SPADEFISHES,0.1,171,58
2011,Sep,Alabama,SPADEFISHES,0,63,33
2013,Sep,Alabama,SPADEFISHES,1.9,"4,276","2,772"
1991,Sep,Florida West Coast,SPADEFISHES,0.1,186,27
1992,Sep,Florida West Coast,SPADEFISHES,1,"2,235",566
1993,Sep,Florida West Coast,SPADEFISHES,1.6,"3,534",912
1994,Sep,Florida West Coast,SPADEFISHES,1.2,"2,659",593
1995,Sep,Florida West Coast,SPADEFISHES,0.1,260,94
1996,Sep,Florida West Coast,SPADEFISHES,0.5,"1,139",474
1997,Sep,Florida West Coast,SPADEFISHES,0.3,646,279
1998,Sep,Florida West Coast,SPADEFISHES,0.3,586,241
1999,Sep,Florida West Coast,SPADEFISHES,0.5,"1,046",488
2000,Sep,Florida West Coast,SPADEFISHES,0.3,597,234
2001,Sep,Florida West Coast,SPADEFISHES,0.2,516,247
2002,Sep,Florida West Coast,SPADEFISHES,0.1,159,88
2003,Sep,Florida West Coast,SPADEFISHES,0.1,214,73
2004,Sep,Florida West Coast,SPADEFISHES,0.1,162,56
2005,Sep,Florida West Coast,SPADEFISHES,0.1,221,109
2006,Sep,Florida West Coast,SPADEFISHES,0.1,224,94
2007,Sep,Florida West Coast,SPADEFISHES,0.8,"1,725",658
2008,Sep,Florida West Coast,SPADEFISHES,1.8,"4,033","1,658"
2009,Sep,Florida West Coast,SPADEFISHES,0.2,358,439
2010,Sep,Florida West Coast,SPADEFISHES,0.1,114,48
2011,Sep,Florida West Coast,SPADEFISHES,0,95,34
2012,Sep,Florida West Coast,SPADEFISHES,0.1,140,92
2013,Sep,Florida West Coast,SPADEFISHES,0.2,358,216
2014,Sep,Florida West Coast,SPADEFISHES,0.1,111,84
2015,Sep,Florida West Coast,SPADEFISHES,0.2,446,208
2016,Sep,Florida West Coast,SPADEFISHES,0.1,146,127
1991,Sep,Louisiana,SPADEFISHES,0.1,202,105
1993,Sep,Louisiana,SPADEFISHES,0.7,"1,644",790
1994,Sep,Louisiana,SPADEFISHES,0.3,723,279
1995,Sep,Louisiana,SPADEFISHES,0.4,859,258
1999,Sep,Louisiana,SPADEFISHES,2.4,"5,217","1,901"
2002,Sep,Louisiana,SPADEFISHES,0.1,179,72
1996,Sep,Mississippi,SPADEFISHES,0.2,454,160
2002,Sep,Mississippi,SPADEFISHES,0.1,258,103
2000,Oct,Alabama,SPADEFISHES,0.1,273,109
2008,Oct,Alabama,SPADEFISHES,0,56,20
1991,Oct,Florida West Coast,SPADEFISHES,0.1,176,24
1992,Oct,Florida West Coast,SPADEFISHES,0.9,"1,884",390
1993,Oct,Florida West Coast,SPADEFISHES,1.1,"2,322",532
1994,Oct,Florida West Coast,SPADEFISHES,1.4,"3,014",727
1995,Oct,Florida West Coast,SPADEFISHES,0.1,321,93
1996,Oct,Florida West Coast,SPADEFISHES,0.3,639,263
1997,Oct,Florida West Coast,SPADEFISHES,0.7,"1,600",709
1998,Oct,Florida West Coast,SPADEFISHES,0.2,365,131
1999,Oct,Florida West Coast,SPADEFISHES,0.7,"1,542",768
2000,Oct,Florida West Coast,SPADEFISHES,0.4,921,514
2001,Oct,Florida West Coast,SPADEFISHES,0.1,302,131
2002,Oct,Florida West Coast,SPADEFISHES,0.2,363,249
2003,Oct,Florida West Coast,SPADEFISHES,0.1,322,111
2004,Oct,Florida West Coast,SPADEFISHES,0.1,245,101
2005,Oct,Florida West Coast,SPADEFISHES,0.1,178,108
2006,Oct,Florida West Coast,SPADEFISHES,0.5,"1,103",452
2007,Oct,Florida West Coast,SPADEFISHES,0.6,"1,377",554
2008,Oct,Florida West Coast,SPADEFISHES,0.4,902,325
2009,Oct,Florida West Coast,SPADEFISHES,0.2,498,213
2010,Oct,Florida West Coast,SPADEFISHES,0,86,34
2011,Oct,Florida West Coast,SPADEFISHES,0.1,161,68
2012,Oct,Florida West Coast,SPADEFISHES,0.1,113,48
2013,Oct,Florida West Coast,SPADEFISHES,0.2,383,266
2014,Oct,Florida West Coast,SPADEFISHES,0,92,65
2015,Oct,Florida West Coast,SPADEFISHES,0.1,118,172
2016,Oct,Florida West Coast,SPADEFISHES,0.1,300,"2,572"
2002,Oct,Louisiana,SPADEFISHES,0.2,487,195
1995,Oct,Mississippi,SPADEFISHES,0.1,154,61
2002,Oct,Texas,SPADEFISHES,0,70,45
1991,Nov,Florida West Coast,SPADEFISHES,0,41,7
1992,Nov,Florida West Coast,SPADEFISHES,0.7,"1,605",430
1993,Nov,Florida West Coast,SPADEFISHES,1,"2,294",537
1994,Nov,Florida West Coast,SPADEFISHES,1.1,"2,467",590
1995,Nov,Florida West Coast,SPADEFISHES,0.4,804,256
1996,Nov,Florida West Coast,SPADEFISHES,0.3,659,249
1997,Nov,Florida West Coast,SPADEFISHES,0.2,369,180
1998,Nov,Florida West Coast,SPADEFISHES,0.2,401,162
1999,Nov,Florida West Coast,SPADEFISHES,0.6,"1,300",722
2000,Nov,Florida West Coast,SPADEFISHES,0.5,"1,139",619
2001,Nov,Florida West Coast,SPADEFISHES,0.2,469,250
2002,Nov,Florida West Coast,SPADEFISHES,0.1,193,98
2003,Nov,Florida West Coast,SPADEFISHES,0.2,505,195
2004,Nov,Florida West Coast,SPADEFISHES,0.1,282,149
2005,Nov,Florida West Coast,SPADEFISHES,0.1,269,112
2006,Nov,Florida West Coast,SPADEFISHES,0.3,580,197
2007,Nov,Florida West Coast,SPADEFISHES,0.5,"1,082",447
2008,Nov,Florida West Coast,SPADEFISHES,0.2,524,265
2009,Nov,Florida West Coast,SPADEFISHES,0.1,174,56
2010,Nov,Florida West Coast,SPADEFISHES,0,101,34
2011,Nov,Florida West Coast,SPADEFISHES,0.2,348,145
2012,Nov,Florida West Coast,SPADEFISHES,0,100,31
2013,Nov,Florida West Coast,SPADEFISHES,0.1,212,107
2014,Nov,Florida West Coast,SPADEFISHES,0.1,127,67
2015,Nov,Florida West Coast,SPADEFISHES,0.1,248,121
2016,Nov,Florida West Coast,SPADEFISHES,0.2,430,316
1999,Nov,Louisiana,SPADEFISHES,0.8,"1,671",655
2002,Nov,Louisiana,SPADEFISHES,0,109,44
2003,Nov,Louisiana,SPADEFISHES,0.1,160,51
2008,Dec,Alabama,SPADEFISHES,0,57,25
1991,Dec,Florida West Coast,SPADEFISHES,0,91,8
1992,Dec,Florida West Coast,SPADEFISHES,0.7,"1,620",396
1993,Dec,Florida West Coast,SPADEFISHES,0.7,"1,498",352
1994,Dec,Florida West Coast,SPADEFISHES,1.2,"2,554",641
1995,Dec,Florida West Coast,SPADEFISHES,0.3,574,228
1996,Dec,Florida West Coast,SPADEFISHES,0.5,"1,200",449
1997,Dec,Florida West Coast,SPADEFISHES,0.3,690,282
1998,Dec,Florida West Coast,SPADEFISHES,0.2,524,234
1999,Dec,Florida West Coast,SPADEFISHES,0.4,892,404
2000,Dec,Florida West Coast,SPADEFISHES,0.2,427,189
2001,Dec,Florida West Coast,SPADEFISHES,0.2,374,186
2002,Dec,Florida West Coast,SPADEFISHES,0.1,255,121
2003,Dec,Florida West Coast,SPADEFISHES,0.2,346,91
2004,Dec,Florida West Coast,SPADEFISHES,0.3,658,268
2005,Dec,Florida West Coast,SPADEFISHES,0.1,272,94
2006,Dec,Florida West Coast,SPADEFISHES,0.2,465,181
2007,Dec,Florida West Coast,SPADEFISHES,0.2,388,170
2008,Dec,Florida West Coast,SPADEFISHES,0.1,248,124
2009,Dec,Florida West Coast,SPADEFISHES,0.3,596,251
2010,Dec,Florida West Coast,SPADEFISHES,0.1,270,85
2011,Dec,Florida West Coast,SPADEFISHES,0.1,233,96
2012,Dec,Florida West Coast,SPADEFISHES,0.1,235,103
2013,Dec,Florida West Coast,SPADEFISHES,0.1,256,116
2014,Dec,Florida West Coast,SPADEFISHES,0.1,264,180
2015,Dec,Florida West Coast,SPADEFISHES,0.2,531,"1,916"
2016,Dec,Florida West Coast,SPADEFISHES,0.1,283,131
2002,Dec,Louisiana,SPADEFISHES,0.1,141,49
2017,NSP,Mississippi,SPADEFISHES,5.2,"11,404","5,944"
